"Año","Mes","Dia","Fecha","Tｰ Media","TｰMaxima","TｰMinima","Lluvia","%Humedad"
"2014","Ene","16","1/16/2014","10.5","15.8","7.4","10.2","81.92"
"2014","Ene","17","1/17/2014","10.35","15.4","7.1","2.2","81.08"
"2014","Ene","18","1/18/2014","10.79","15.6","8.8","7.8","84.12"
"2014","Ene","19","1/19/2014","11.77","17.7","7.5","20.2","78.46"
"2014","Ene","20","1/20/2014","10.57","16.3","5.3","17","81.04"
"2014","Ene","21","1/21/2014","12.41","19","9.2","0.6","79.38"
"2014","Ene","22","1/22/2014","11.21","18.1","8.1","5.2","77.96"
"2014","Ene","23","1/23/2014","10.87","15.9","6.9","0.8","84.58"
"2014","Ene","24","1/24/2014","12.95","19.2","8.2","0.2","70.12"
"2014","Ene","25","1/25/2014","13.83","19.2","8.7","0","61.96"
"2014","Ene","26","1/26/2014","12.93","18.7","8.5","0","64.96"
"2014","Ene","27","1/27/2014","12.08","17.4","8.4","0","75.67"
"2014","Ene","28","1/28/2014","12.94","19.3","8.2","0","69.25"
"2014","Ene","29","1/29/2014","10.86","14.8","8.7","8.6","83.25"
"2014","Ene","30","1/30/2014","11.57","16.3","8.5","1","77.92"
"2014","Ene","31","1/31/2014","10.98","15.4","8.1","7.4","84.17"
"2014","Feb","1","2/1/2014","10.3","14.7","8.4","12.2","88.04"
"2014","Feb","2","2/2/2014","10.76","15.5","6.9","7.2","82.25"
"2014","Feb","3","2/3/2014","13.11","19.5","7.1","0.2","67.83"
"2014","Feb","4","2/4/2014","11.92","17.9","8","0","66.5"
"2014","Feb","5","2/5/2014","10.96","15.3","7.8","0.6","82.29"
"2014","Feb","6","2/6/2014","10.96","14.1","8.7","4.2","84.96"
"2014","Feb","7","2/7/2014","11.54","16.8","8.3","2.4","78.62"
"2014","Feb","8","2/8/2014","10.91","14.4","8.2","8","83.71"
"2014","Feb","9","2/9/2014","11.93","18.2","7.3","4.8","76.75"
"2014","Feb","10","2/10/2014","10.7","16.8","6.9","12.8","81.17"
"2014","Feb","11","2/11/2014","11.26","17.1","8","17.8","81.21"
"2014","Feb","12","2/12/2014","11.43","17.7","7.3","3.6","79.58"
"2014","Feb","13","2/13/2014","11.26","17.4","8.3","12.2","81.71"
"2014","Feb","14","2/14/2014","11","15.6","6.7","0.2","78.71"
"2014","Feb","15","2/15/2014","11.8","17.6","7.9","1.4","79.38"
"2014","Feb","16","2/16/2014","11.78","16.9","8.8","1.8","80.67"
"2014","Feb","17","2/17/2014","11.43","18.9","7","6.8","76.88"
"2014","Feb","18","2/18/2014","11.16","17.2","6.8","0.2","78.21"
"2014","Feb","19","2/19/2014","12.88","19.9","6.6","0","73.12"
"2014","Feb","20","2/20/2014","10.51","13","7.6","3.6","83.88"
"2014","Feb","21","2/21/2014","12.39","18.7","6.4","4","72.71"
"2014","Feb","22","2/22/2014","11.87","16.7","7.7","0.2","74.96"
"2014","Feb","23","2/23/2014","13.05","18.7","8.2","1","73.58"
"2014","Feb","24","2/24/2014","11.72","18.1","7.3","17.4","79.29"
"2014","Feb","25","2/25/2014","13.01","20.2","8.3","7.6","72.5"
"2014","Feb","26","2/26/2014","11.1","16.2","7.6","2.8","77.75"
"2014","Feb","27","2/27/2014","12","17.6","7.3","6.8","78.46"
"2014","Feb","28","2/28/2014","11.71","16.7","8.2","0.2","79.12"
"2014","Mar","1","3/1/2014","12.54","20.9","6.8","12.8","73.17"
"2014","Mar","2","3/2/2014","12.28","20.3","6.2","0.2","69.17"
"2014","Mar","3","3/3/2014","10.75","18.7","5.4","0","73.88"
"2014","Mar","4","3/4/2014","11.17","17.7","6.5","0.8","78.08"
"2014","Mar","5","3/5/2014","11.43","16.2","7.4","3.2","81.04"
"2014","Mar","6","3/6/2014","12.72","19","7.6","0","74.71"
"2014","Mar","7","3/7/2014","13.01","17.4","9.1","0","70.46"
"2014","Mar","8","3/8/2014","11.87","18.2","7.4","14","74.42"
"2014","Mar","9","3/9/2014","11.55","17.8","6.8","17.4","78.42"
"2014","Mar","10","3/10/2014","12.45","19.2","7.6","0","71.25"
"2014","Mar","11","3/11/2014","12.47","18.7","7.4","4","71.67"
"2014","Mar","12","3/12/2014","11.18","16.2","7.4","2.2","80.92"
"2014","Mar","13","3/13/2014","11.5","15.7","8.3","1.8","79.92"
"2014","Mar","14","3/14/2014","11.49","15","8.6","3.6","79.62"
"2014","Mar","15","3/15/2014","11.44","16.8","8.5","0.4","79.5"
"2014","Mar","16","3/16/2014","11.57","18.6","8.2","19","81.21"
"2014","Mar","17","3/17/2014","10.87","15.2","8.3","2","83.38"
"2014","Mar","18","3/18/2014","10.7","15.1","6.8","2.2","83.62"
"2014","Mar","19","3/19/2014","8.95","11.5","7.1","6.6","90.68"
"2014","Mar","20","3/20/2014","11.21","16.7","7.2","0.2","81.75"
"2014","Mar","21","3/21/2014","10.98","16.3","7.8","6.2","81.12"
"2014","Mar","22","3/22/2014","12.54","18.6","7.3","0.6","72.92"
"2014","Mar","23","3/23/2014","11.11","15.9","7.4","0.8","79.62"
"2014","Mar","24","3/24/2014","12.38","19.6","7.8","0","75.35"
"2014","Mar","25","3/25/2014","11.93","17.8","6.8","10.2","78.83"
"2014","Mar","26","3/26/2014","11.05","16.5","8.2","2","83.41"
"2014","Mar","27","3/27/2014","11.48","16.4","8.2","0.6","80.62"
"2014","Mar","28","3/28/2014","10.78","16.9","5.2","0.4","74.83"
"2014","Mar","29","3/29/2014","11","17.9","4.6","0","61.54"
"2014","Mar","30","3/30/2014","10.67","17.4","5.4","0","71.54"
"2014","Mar","31","3/31/2014","11.15","16.2","6","0","73.88"
"2014","Abr","1","4/1/2014","9.65","16","6","0.2","82.46"
"2014","Abr","2","4/2/2014","9.58","15.6","3.2","0.2","79.79"
"2014","Abr","3","4/3/2014","11.01","17.5","4.4","0","75.92"
"2014","Abr","4","4/4/2014","9.9","16.8","5.9","3.2","80.29"
"2014","Abr","5","4/5/2014","10.62","17.4","5.9","0","74.83"
"2014","Abr","6","4/6/2014","10.67","17.9","5.4","0","74.96"
"2014","Abr","7","4/7/2014","11.61","19","6.4","2.2","77.08"
"2014","Abr","8","4/8/2014","11.55","17.6","6.9","0.2","76.33"
"2014","Abr","9","4/9/2014","10.86","17.1","6.4","0","79.12"
"2014","Abr","10","4/10/2014","10.7","15","7.2","0.8","80.79"
"2014","Abr","11","4/11/2014","11","17.8","6.1","0","75.96"
"2014","Abr","12","4/12/2014","11.45","18.2","7.1","0","77.71"
"2014","Abr","13","4/13/2014","10.63","16.6","7.8","1.6","82.42"
"2014","Abr","14","4/14/2014","11.45","18.7","7.7","0.8","82.92"
"2014","Abr","15","4/15/2014","11.99","18.8","6.3","0","74.25"
"2014","Abr","16","4/16/2014","11.85","17.8","5.3","0","71.75"
"2014","Abr","17","4/17/2014","12.12","18.7","6.2","0","70.25"
"2014","Abr","18","4/18/2014","11.75","18.8","6.2","0.2","73"
"2014","Abr","19","4/19/2014","9.84","17.2","4.9","0.2","76.04"
"2014","Abr","20","4/20/2014","11.62","17.9","6.4","0","70.12"
"2014","Abr","21","4/21/2014","11.36","18.4","5.3","14.8","72.54"
"2014","Abr","22","4/22/2014","9.57","15.7","5.4","1","79.96"
"2014","Abr","23","4/23/2014","10.42","15.9","6.5","0.4","77.12"
"2014","Abr","24","4/24/2014","11.12","16.7","7.9","0","79.08"
"2014","Abr","25","4/25/2014","10.69","16.8","5.9","9.8","78.58"
"2014","Abr","26","4/26/2014","9.87","16.3","3.9","0.6","79.62"
"2014","Abr","27","4/27/2014","10.15","18.6","3.7","0","71.33"
"2014","Abr","28","4/28/2014","10.7","17.6","5.3","0","74.54"
"2014","Abr","29","4/29/2014","10.14","13.2","7","9","82.79"
"2014","Abr","30","4/30/2014","10.16","17.2","3.6","0","78"
"2014","May","1","5/1/2014","10.39","17.9","3.9","0.2","67.92"
"2014","May","2","5/2/2014","10.74","18.2","5.7","0","73.04"
"2014","May","3","5/3/2014","10.76","16.7","5.1","0","73.71"
"2014","May","4","5/4/2014","10.73","17.7","5.7","0","78.42"
"2014","May","5","5/5/2014","11.75","18.4","5.3","0","69.04"
"2014","May","6","5/6/2014","11.47","18.8","6.2","0.8","72.29"
"2014","May","7","5/7/2014","10.93","17.1","5.8","0","72.42"
"2014","May","8","5/8/2014","11.11","16.8","7.2","0","72.62"
"2014","May","9","5/9/2014","9.38","15.8","4.4","0.2","76.96"
"2014","May","10","5/10/2014","9.44","14.9","4.2","0","75.88"
"2014","May","11","5/11/2014","9.48","14.8","5.4","0","77.08"
"2014","May","12","5/12/2014","9.22","15.8","4.5","0","79.33"
"2014","May","13","5/13/2014","9.22","16.1","3.8","0","76.38"
"2014","May","14","5/14/2014","8.71","14.1","4.2","4.6","82.62"
"2014","May","15","5/15/2014","8.88","15.1","3.7","1.4","78.62"
"2014","May","16","5/16/2014","10.02","17.7","3.1","0","70.92"
"2014","May","17","5/17/2014","10.29","17.5","5.5","0","73.12"
"2014","May","18","5/18/2014","9.14","14.5","4.7","0","78.12"
"2014","May","19","5/19/2014","9.35","15.3","4.9","0","79.12"
"2014","May","20","5/20/2014","9.23","15.2","4.6","0","79.38"
"2014","May","21","5/21/2014","9.9","16.6","4.7","0.8","73.71"
"2014","May","22","5/22/2014","7.29","10.8","4.8","6.6","89.71"
"2014","May","23","5/23/2014","7.09","12.2","3","0.6","87.33"
"2014","May","24","5/24/2014","7.81","14.9","0.6","0","71.67"
"2014","May","25","5/25/2014","8.08","18.2","0.5","0","63.96"
"2014","May","26","5/26/2014","9.07","17.8","2","0","62.92"
"2014","May","27","5/27/2014","9.73","19.6","2","0","63.12"
"2014","May","28","5/28/2014","9.5","18.7","1.9","0","66.71"
"2014","May","29","5/29/2014","9.83","19.2","1.8","0","63.04"
"2014","May","30","5/30/2014","9.98","18.4","2.1","0","64.25"
"2014","May","31","5/31/2014","10.35","19.3","2.2","0","64.25"
"2014","Jun","1","6/1/2014","9.88","18.4","2.4","0","67.92"
"2014","Jun","2","6/2/2014","9.77","17.7","3","0","68.29"
"2014","Jun","3","6/3/2014","10.65","19.4","3.8","0","66.5"
"2014","Jun","4","6/4/2014","10.07","20.2","3.4","0","67.54"
"2014","Jun","5","6/5/2014","9.95","20.8","1.5","0","68.92"
"2014","Jun","6","6/6/2014","10.1","19.6","2.2","0","61.33"
"2014","Jun","7","6/7/2014","10.49","19.8","1.9","0","56.42"
"2014","Jun","8","6/8/2014","10.11","19.8","1.3","0","63.04"
"2014","Jun","9","6/9/2014","9.67","17.3","1.6","0","72.67"
"2014","Jun","10","6/10/2014","9.58","17.1","3.7","0","71.83"
"2014","Jun","11","6/11/2014","10.3","17.9","4","0","68.21"
"2014","Jun","12","6/12/2014","9.76","18.1","4.1","0","66.96"
"2014","Jun","13","6/13/2014","9.53","16.6","4.1","0","71.08"
"2014","Jun","14","6/14/2014","9.4","16.1","4.2","0","72.92"
"2014","Jun","15","6/15/2014","9.43","15.4","5.2","0","75.79"
"2014","Jun","16","6/16/2014","8.9","16.7","3.1","0","72.46"
"2014","Jun","17","6/17/2014","9.07","16.6","3.3","0","69.79"
"2014","Jun","18","6/18/2014","8.5","18.7","-0.8","0","59.83"
"2014","Jun","19","6/19/2014","7.61","17.1","0.1","0","58.33"
"2014","Jun","20","6/20/2014","9.27","18.9","2.3","0","55.92"
"2014","Jun","21","6/21/2014","9.75","19","2.2","0","60"
"2014","Jun","22","6/22/2014","10.02","18.8","2.1","0","62.29"
"2014","Jun","23","6/23/2014","9.89","17.8","3.9","0","66.79"
"2014","Jun","24","6/24/2014","9.49","17.7","3.2","0","64.96"
"2014","Jun","25","6/25/2014","9.54","16.3","3.1","0","68"
"2014","Jun","26","6/26/2014","10.06","17.8","3.8","0","65.21"
"2014","Jun","27","6/27/2014","9.47","16.8","2.3","0","68.58"
"2014","Jun","28","6/28/2014","9.28","16.7","3.3","0","73.67"
"2014","Jun","29","6/29/2014","10.11","17.4","4.2","0","71.12"
"2014","Jun","30","6/30/2014","10.12","18.3","4.2","0","70.25"
"2014","Jul","1","7/1/2014","9.4","17.6","2.2","0","68.92"
"2014","Jul","2","7/2/2014","9","16.7","2.3","0","66.33"
"2014","Jul","3","7/3/2014","8.65","17.3","2.1","0","67.46"
"2014","Jul","4","7/4/2014","8.04","15.4","1.1","0","67.92"
"2014","Jul","5","7/5/2014","9.43","17.7","2.1","0","59.54"
"2014","Jul","6","7/6/2014","9.66","17.8","3.4","0","64.83"
"2014","Jul","7","7/7/2014","9.58","15.9","4.7","0","69.58"
"2014","Jul","8","7/8/2014","9.18","14.9","4.4","0","73.88"
"2014","Jul","9","7/9/2014","9.06","15.8","1.2","0","68.92"
"2014","Jul","10","7/10/2014","8.82","18.2","0.8","0","61.33"
"2014","Jul","11","7/11/2014","9.5","18.7","1.3","0","56.75"
"2014","Jul","12","7/12/2014","9.23","18.4","0.7","0","58.67"
"2014","Jul","13","7/13/2014","8.35","18.3","-0.7","0","49.58"
"2014","Jul","14","7/14/2014","8.64","18.5","0.6","0","51.75"
"2014","Jul","15","7/15/2014","8.91","19.3","1.6","0","52.46"
"2014","Jul","16","7/16/2014","8.6","17.6","0.9","0","58.79"
"2014","Jul","17","7/17/2014","8.8","15.9","1.6","0","62.58"
"2014","Jul","18","7/18/2014","9.94","15.7","3.3","0","62.33"
"2014","Jul","19","7/19/2014","8.28","12.9","4.1","0.4","76.12"
"2014","Jul","20","7/20/2014","8.55","14.9","4.1","0.2","71.46"
"2014","Jul","21","7/21/2014","7.53","16.4","-0.5","1.4","71.38"
"2014","Jul","22","7/22/2014","7.93","15.6","-0.3","0.2","64.12"
"2014","Jul","23","7/23/2014","7.97","15.5","0.6","0","62.79"
"2014","Jul","24","7/24/2014","7.64","15.3","1.1","0","69.62"
"2014","Jul","25","7/25/2014","6.9","12.3","2.7","1","84.5"
"2014","Jul","26","7/26/2014","9.71","16.3","3.3","0","63.46"
"2014","Jul","27","7/27/2014","8.5","16.5","1.9","0","66.42"
"2014","Jul","28","7/28/2014","7.71","15.6","0.7","0","68.25"
"2014","Jul","29","7/29/2014","8.31","15.9","1.9","0","64.33"
"2014","Jul","30","7/30/2014","9.03","17.3","1.8","0","65.58"
"2014","Jul","31","7/31/2014","9.72","18.9","2.7","0.6","62.08"
"2014","Ago","1","8/1/2014","9.8","19.7","1.6","0","61.79"
"2014","Ago","2","8/2/2014","9.32","18.4","0.8","0","60.46"
"2014","Ago","3","8/3/2014","10.19","20.6","1.9","0","57.5"
"2014","Ago","4","8/4/2014","10.41","20.7","3.1","0","54.04"
"2014","Ago","5","8/5/2014","9.47","16.1","3.1","0","65.46"
"2014","Ago","6","8/6/2014","10.82","18.6","5.1","0","64.83"
"2014","Ago","7","8/7/2014","9.38","16.3","3.9","0","70.38"
"2014","Ago","8","8/8/2014","9.48","14","5.2","0","73.62"
"2014","Ago","9","8/9/2014","8.46","13.4","3.8","0.2","77.92"
"2014","Ago","10","8/10/2014","10.39","18.8","3.4","0","65"
"2014","Ago","11","8/11/2014","9.67","17","2.7","0","65.46"
"2014","Ago","12","8/12/2014","9.52","17.6","2.3","0.4","66.42"
"2014","Ago","13","8/13/2014","10.8","17.6","4.2","0.8","64.12"
"2014","Ago","14","8/14/2014","9.27","15.2","3.7","0","68.29"
"2014","Ago","15","8/15/2014","9.56","18.2","1.5","0","63.5"
"2014","Ago","16","8/16/2014","9.83","18.8","1.8","0","56.71"
"2014","Ago","17","8/17/2014","9.73","18.7","1.7","0","56.67"
"2014","Ago","18","8/18/2014","9.44","16.8","4","0","64.08"
"2014","Ago","19","8/19/2014","7.78","15.3","-0.2","0","66.17"
"2014","Ago","20","8/20/2014","8.62","18.1","0.1","0","54.38"
"2014","Ago","21","8/21/2014","9.1","19.1","0","0","49.58"
"2014","Ago","22","8/22/2014","9.1","19.7","-0.5","0","38.04"
"2014","Ago","23","8/23/2014","9.47","19.5","-0.1","0","38.21"
"2014","Ago","24","8/24/2014","9.93","19.6","1.1","0","43.92"
"2014","Ago","25","8/25/2014","9.97","19.5","1.6","0","48.29"
"2014","Ago","26","8/26/2014","8.83","15.8","2.1","0","61.71"
"2014","Ago","27","8/27/2014","9.78","17.2","3.5","0","63.92"
"2014","Ago","28","8/28/2014","10.1","16.9","4.4","0","66.96"
"2014","Ago","29","8/29/2014","10.56","16.7","5.7","0","63.5"
"2014","Ago","30","8/30/2014","10.37","16.2","5.6","0","64.38"
"2014","Ago","31","8/31/2014","9.43","16.1","2.6","0","64.67"
"2014","Set","1","9/1/2014","14.3","18.3","5.5","0","47.38"
"2014","Set","2","9/2/2014","10.764","18.625","4.713","0.625","61.275"
"2014","Set","3","9/3/2014","10.609","18.188","4.313","0","63.034"
"2014","Set","4","9/4/2014","10.701","18.238","4.325","0.875","63.85"
"2014","Set","5","9/5/2014","11.115","18.238","5.05","0.15","62.57"
"2014","Set","6","9/6/2014","10.991","18.738","4.363","0.05","62.235"
"2014","Set","7","9/7/2014","10.995","18","4.675","0.3","61.911"
"2014","Set","8","9/8/2014","11.036","18.675","4.375","0.025","60.853"
"2014","Set","9","9/9/2014","11.098","18.15","4.588","0","61.344"
"2014","Set","10","9/10/2014","11.386","19.375","4.575","0","60.186"
"2014","Set","11","9/11/2014","11.78","15","7.9","0","60.38"
"2014","Set","12","9/12/2014","9.43","14.7","3.7","1","74.62"
"2014","Set","13","9/13/2014","11.18","18.8","5.2","0","64.58"
"2014","Set","14","9/14/2014","12.38","20.6","6.8","0","60.38"
"2014","Set","15","9/15/2014","12.11","20.1","5.7","0","61.83"
"2014","Set","16","9/16/2014","11.9","19.6","6.3","0.8","65.96"
"2014","Set","17","9/17/2014","11.03","17.8","6.8","0.8","68.54"
"2014","Set","18","9/18/2014","10.39","16.3","3.7","0","70.29"
"2014","Set","19","9/19/2014","12.07","18.7","6.2","0","55.67"
"2014","Set","20","9/20/2014","11.61","19","5.8","0.2","60.5"
"2014","Set","21","9/21/2014","10.52","17.1","5.1","0","70.58"
"2014","Set","22","9/22/2014","11.3","15.9","8","0","69"
"2014","Set","23","9/23/2014","10.82","16.9","4.5","0","67.38"
"2014","Set","24","9/24/2014","11.5","17.5","6.2","0","66.88"
"2014","Set","25","9/25/2014","11.37","17.4","5.7","0.4","69.46"
"2014","Set","26","9/26/2014","12.09","18.1","7.9","2.4","69.75"
"2014","Set","27","9/27/2014","11.76","18.1","6.8","0","66.04"
"2014","Set","28","9/28/2014","10.98","16.2","6.2","0","70.5"
"2014","Set","29","9/29/2014","11.82","17.3","7.9","0","66.96"
"2014","Set","30","9/30/2014","12.16","19.4","6.2","0","63.96"
"2014","Oct","1","10/1/2014","11.9","19.8","6.2","0","57.58"
"2014","Oct","2","10/2/2014","10.39","16","3.6","0","63.46"
"2014","Oct","3","10/3/2014","11.59","16.6","8.4","0","64.67"
"2014","Oct","4","10/4/2014","11.69","20.6","5.7","5.4","67.92"
"2014","Oct","5","10/5/2014","11.05","17.2","6.7","4","76.38"
"2014","Oct","6","10/6/2014","12.16","19.5","5.7","0","67.17"
"2014","Oct","7","10/7/2014","12.25","18.9","7.2","14.8","70.21"
"2014","Oct","8","10/8/2014","11.27","18.8","5.3","15.2","73.71"
"2014","Oct","9","10/9/2014","12.04","18.7","7.8","0.2","72.33"
"2014","Oct","10","10/10/2014","13.53","19.8","7.5","0.4","60.88"
"2014","Oct","11","10/11/2014","13.26","19.3","6.9","0","58.75"
"2014","Oct","12","10/12/2014","12.69","19.5","8.2","0","58.96"
"2014","Oct","13","10/13/2014","11.63","20.1","4.1","0","57.88"
"2014","Oct","14","10/14/2014","13.09","20.7","7.6","0","52.96"
"2014","Oct","15","10/15/2014","11.88","19.5","4.2","0","50.54"
"2014","Oct","16","10/16/2014","11.79","19.5","3.4","0","48"
"2014","Oct","17","10/17/2014","12.55","20.3","5.1","0","59.42"
"2014","Oct","18","10/18/2014","12.26","21.3","6.1","1.6","60.92"
"2014","Oct","19","10/19/2014","11.06","17","7.4","8.2","73.96"
"2014","Oct","20","10/20/2014","10.5","15.3","7.7","0.2","71.67"
"2014","Oct","21","10/21/2014","10.93","17.2","7.1","0.2","70.96"
"2014","Oct","22","10/22/2014","11.06","16.6","7.9","0.8","75.58"
"2014","Oct","23","10/23/2014","12.31","19.6","7.1","0","69.67"
"2014","Oct","24","10/24/2014","14.11","21.3","8.2","2.8","63.88"
"2014","Oct","25","10/25/2014","11.31","18.9","7.8","2.4","76.79"
"2014","Oct","26","10/26/2014","12.19","20","6.5","1.6","67.29"
"2014","Oct","27","10/27/2014","12.78","21.8","6.6","0","64.25"
"2014","Oct","28","10/28/2014","13.33","20.4","8.8","0.4","66.12"
"2014","Oct","29","10/29/2014","13.75","21.6","6.9","0","57.29"
"2014","Oct","30","10/30/2014","13.04","21.7","6","0","59.75"
"2014","Oct","31","10/31/2014","11.8","19.7","5.2","0.2","64.92"
"2014","Nov","1","11/1/2014","12.83","19.7","5.8","0","61.5"
"2014","Nov","2","11/2/2014","12.56","19.3","8.2","1.4","66.04"
"2014","Nov","3","11/3/2014","13.45","22.6","5.5","0","63.29"
"2014","Nov","4","11/4/2014","13.5","23","8.6","6.6","63.62"
"2014","Nov","5","11/5/2014","12.29","21.9","5.6","0.6","67"
"2014","Nov","6","11/6/2014","12.78","20.7","6.8","0","61.25"
"2014","Nov","7","11/7/2014","14.15","23.4","5.9","0","59.92"
"2014","Nov","8","11/8/2014","14.71","23.9","7.8","0","58.83"
"2014","Nov","9","11/9/2014","13.26","21.7","6.6","0","62.17"
"2014","Nov","10","11/10/2014","11.75","20.3","6.7","28.8","71.04"
"2014","Nov","11","11/11/2014","12.32","20.8","6.8","1.8","71.54"
"2014","Nov","12","11/12/2014","13.37","22.2","7.5","0","62.96"
"2014","Nov","13","11/13/2014","13.09","19.6","7.7","0","63.08"
"2014","Nov","14","11/14/2014","12.44","17.1","9.7","0.2","69"
"2014","Nov","15","11/15/2014","12.15","17.4","8.2","0","69.25"
"2014","Nov","16","11/16/2014","12.45","18.4","7.9","0","66.21"
"2014","Nov","17","11/17/2014","12.03","16.3","6.8","0","67.08"
"2014","Nov","18","11/18/2014","13.8","20.2","8.2","0","61.29"
"2014","Nov","19","11/19/2014","14.07","20.6","8.9","0","53.46"
"2014","Nov","20","11/20/2014","13.67","21.4","5.6","0","58.17"
"2014","Nov","21","11/21/2014","12.65","19.4","7.2","4.6","69.17"
"2014","Nov","22","11/22/2014","13.03","17.6","9.3","1.4","67.58"
"2014","Nov","23","11/23/2014","12.54","16.8","8.3","0.2","68.17"
"2014","Nov","24","11/24/2014","13.84","21.3","7.7","0.8","59.46"
"2014","Nov","25","11/25/2014","14.28","21.5","7.7","0","55.88"
"2014","Nov","26","11/26/2014","14.11","22.6","6.1","0","50.83"
"2014","Nov","27","11/27/2014","13.53","20.6","6.6","0","60.96"
"2014","Nov","28","11/28/2014","13.09","18.7","9.7","0","61.38"
"2014","Nov","29","11/29/2014","12.94","19.3","5.6","0","60.96"
"2014","Nov","30","11/30/2014","11.39","16","8.7","0","72.7"
"2014","Dic","1","12/1/2014","12.015","18.317","6.75","8.633","70.86"
"2014","Dic","2","12/2/2014","11.803","18.45","6.983","4.333","72.51"
"2014","Dic","3","12/3/2014","11.813","18.567","6.917","8.467","72.788"
"2014","Dic","4","12/4/2014","11.34","17.033","6.717","5.733","75.598"
"2014","Dic","5","12/5/2014","12.432","18.333","7.417","1.5","70.635"
"2014","Dic","6","12/6/2014","12.112","18.533","8.067","4.4","73.972"
"2014","Dic","7","12/7/2014","11.743","17.233","7.9","9.133","76.665"
"2014","Dic","8","12/8/2014","11.987","18.167","7.55","3.967","75.673"
